id,username,date,text,time,state,split_text
919267106981646337,fl511_state,2017-10-14,updated: crash in duval on i-295 e north at dames point right lane blocked last updated at 02:21:24pm   …,18:22:12,Florida,"['updated:', 'crash', 'in', 'duval', 'on', 'i-295', 'e', 'north', 'at', 'dames', 'point', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '02:21:24pm', '…']"
919261826545799169,fl511_state,2017-10-14,updated: crash in miami-dade on sr-836 west ramp to nw 87 ave southbound off-ramp closed last updated at  …,18:01:13,Florida,"['updated:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'ramp', 'to', 'nw', '87', 'ave', 'southbound', 'off-ramp', 'closed', 'last', 'updated', 'at', '…']"
919261571762868230,fl511_state,2017-10-14,new: crash in miami-dade on sr-836 west ramp to nw 87 ave southbound off-ramp closed last updated at  …,18:00:12,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'ramp', 'to', 'nw', '87', 'ave', 'southbound', 'off-ramp', 'closed', 'last', 'updated', 'at', '…']"
919261319307685888,fl511_state,2017-10-14,new: crash in duval on i-295 e north at dames point left lane blocked last updated at 01:58:41pm #fl511   …,17:59:12,Florida,"['new:', 'crash', 'in', 'duval', 'on', 'i-295', 'e', 'north', 'at', 'dames', 'point', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '01:58:41pm', '#fl511', '…']"
919258048983633920,fl511_state,2017-10-14,cleared: crash in holmes on i-10 west at mm 95 left lane blocked last updated at 12:54:13pm,17:46:12,Florida,"['cleared:', 'crash', 'in', 'holmes', 'on', 'i-10', 'west', 'at', 'mm', '95', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '12:54:13pm']"
919255255480717312,fl511_state,2017-10-14,a silver alert has been issued for lula roberts out of miami look for a 2011 white hyundai sonata fl tag ,17:35:06,Florida,"['a', 'silver', 'alert', 'has', 'been', 'issued', 'for', 'lula', 'roberts', 'out', 'of', 'miami', 'look', 'for', 'a', '2011', 'white', 'hyundai', 'sonata', 'fl', 'tag']"
919253772630679553,fl511_state,2017-10-14,updated: flooding in alachua on us-441 south at north of micanopy all lanes blocked last updated at 01:28:18pm   …,17:29:12,Florida,"['updated:', 'flooding', 'in', 'alachua', 'on', 'us-441', 'south', 'at', 'north', 'of', 'micanopy', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '01:28:18pm', '…']"
919253525506478081,fl511_state,2017-10-14,updated: flooding in alachua on us-441 north at north of micanopy all lanes blocked last updated at 01:28:07pm   …,17:28:14,Florida,"['updated:', 'flooding', 'in', 'alachua', 'on', 'us-441', 'north', 'at', 'north', 'of', 'micanopy', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '01:28:07pm', '…']"
919253269012205574,fl511_state,2017-10-14,updated: planned construction in miami-dade on sr-836 east ramp to le jeune rd north off-ramp closed last  …,17:27:12,Florida,"['updated:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-836', 'east', 'ramp', 'to', 'le', 'jeune', 'rd', 'north', 'off-ramp', 'closed', 'last', '…']"
919253268076879878,fl511_state,2017-10-14,updated: emergency road construction in orange on sr-429 south at toll plaza 2 left lanes blocked last updated  …,17:27:12,Florida,"['updated:', 'emergency', 'road', 'construction', 'in', 'orange', 'on', 'sr-429', 'south', 'at', 'toll', 'plaza', '2', 'left', 'lanes', 'blocked', 'last', 'updated', '…']"
919252010528051201,fl511_state,2017-10-14,cleared: crash in duval on i-95 south ramp to exit 356 lem turner left lane blocked last updated at 01:02:27pm,17:22:12,Florida,"['cleared:', 'crash', 'in', 'duval', 'on', 'i-95', 'south', 'ramp', 'to', 'exit', '356', 'lem', 'turner', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '01:02:27pm']"
919249000599097344,fl511_state,2017-10-14,updated: planned construction in miami-dade on i-95 north at exit 6a nw 62 stdr martin luther king jr blvd 2  …,17:10:15,Florida,"['updated:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'i-95', 'north', 'at', 'exit', '6a', 'nw', '62', 'stdr', 'martin', 'luther', 'king', 'jr', 'blvd', '2', '…']"
919247980045176833,fl511_state,2017-10-14,cleared: crash in miami-dade on sr-836 east at nw 87 ave right lane blocked last updated at 12:48:53pm,17:06:11,Florida,"['cleared:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'east', 'at', 'nw', '87', 'ave', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '12:48:53pm']"
919247224248455169,fl511_state,2017-10-14,updated: crash in duval on i-95 south ramp to exit 356 lem turner left lane blocked last updated at 01:02:27pm   …,17:03:11,Florida,"['updated:', 'crash', 'in', 'duval', 'on', 'i-95', 'south', 'ramp', 'to', 'exit', '356', 'lem', 'turner', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '01:02:27pm', '…']"
919245715766939649,fl511_state,2017-10-14,updated: flooding in alachua on us-441 north at north of micanopy all lanes blocked last updated at 12:56:49pm   …,16:57:12,Florida,"['updated:', 'flooding', 'in', 'alachua', 'on', 'us-441', 'north', 'at', 'north', 'of', 'micanopy', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '12:56:49pm', '…']"
919245714902970369,fl511_state,2017-10-14,updated: flooding in alachua on us-441 south at north of micanopy all lanes blocked last updated at 12:57:00pm   …,16:57:11,Florida,"['updated:', 'flooding', 'in', 'alachua', 'on', 'us-441', 'south', 'at', 'north', 'of', 'micanopy', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '12:57:00pm', '…']"
919245213373214724,fl511_state,2017-10-14,updated: crash in holmes on i-10 west at mm 95 left lane blocked last updated at 12:54:13pm   …,16:55:12,Florida,"['updated:', 'crash', 'in', 'holmes', 'on', 'i-10', 'west', 'at', 'mm', '95', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '12:54:13pm', '…']"
919244712007086080,fl511_state,2017-10-14,cleared: multi-vehicle crash in miami-dade on i-95 north at exit 6a nw 62 stdr martin luther king jr blvd 2 right lanes blocked,16:53:12,Florida,"['cleared:', 'multi-vehicle', 'crash', 'in', 'miami-dade', 'on', 'i-95', 'north', 'at', 'exit', '6a', 'nw', '62', 'stdr', 'martin', 'luther', 'king', 'jr', 'blvd', '2', 'right', 'lanes', 'blocked']"
919243961218330624,fl511_state,2017-10-14,cleared: crash in miami-dade on 95 express north at nw 151 st right lane blocked last updated at 12:45:57pm,16:50:13,Florida,"['cleared:', 'crash', 'in', 'miami-dade', 'on', '95', 'express', 'north', 'at', 'nw', '151', 'st', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '12:45:57pm']"
919243701901283328,fl511_state,2017-10-14,updated: crash in miami-dade on sr-836 east at nw 87 ave right lane blocked last updated at 12:48:53pm   …,16:49:11,Florida,"['updated:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'east', 'at', 'nw', '87', 'ave', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '12:48:53pm', '…']"
919243449697755136,fl511_state,2017-10-14,new: crash in miami-dade on sr-836 east at nw 87 ave right lane blocked last updated at 12:48:06pm #fl511   …,16:48:11,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'east', 'at', 'nw', '87', 'ave', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '12:48:06pm', '#fl511', '…']"
919243199834714112,fl511_state,2017-10-14,updated: multi-vehicle crash in miami-dade on i-95 north at exit 6a nw 62 stdr martin luther king jr blvd 2  …,16:47:12,Florida,"['updated:', 'multi-vehicle', 'crash', 'in', 'miami-dade', 'on', 'i-95', 'north', 'at', 'exit', '6a', 'nw', '62', 'stdr', 'martin', 'luther', 'king', 'jr', 'blvd', '2', '…']"
919242954002321408,fl511_state,2017-10-14,new: crash in miami-dade on 95 express north at nw 151 st right lane blocked last updated at 12:45:57pm #fl511   …,16:46:13,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', '95', 'express', 'north', 'at', 'nw', '151', 'st', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '12:45:57pm', '#fl511', '…']"
919242710460051456,fl511_state,2017-10-14,new: crash in miami-dade on i-95 north at exit 6a nw 62 stdr martin luther king jr blvd 2 right lanes  …,16:45:15,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', 'i-95', 'north', 'at', 'exit', '6a', 'nw', '62', 'stdr', 'martin', 'luther', 'king', 'jr', 'blvd', '2', 'right', 'lanes', '…']"
919242709663145985,fl511_state,2017-10-14,updated: crash in broward on floridas turnpike north before sunrise blvd right lane blocked last updated at  …,16:45:15,Florida,"['updated:', 'crash', 'in', 'broward', 'on', 'floridas', 'turnpike', 'north', 'before', 'sunrise', 'blvd', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '…']"
919242452254511104,fl511_state,2017-10-14,updated: crash in duval on i-95 south ramp to exit 356 lem turner left lane blocked last updated at 12:43:20pm   …,16:44:13,Florida,"['updated:', 'crash', 'in', 'duval', 'on', 'i-95', 'south', 'ramp', 'to', 'exit', '356', 'lem', 'turner', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '12:43:20pm', '…']"
919241699582533635,fl511_state,2017-10-14,cleared: traffic congestion in miami-dade on sr-836 west before nw 57 ave and traffic backed up until nw 27 ave last updated at 12:21:13pm,16:41:14,Florida,"['cleared:', 'traffic', 'congestion', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'before', 'nw', '57', 'ave', 'and', 'traffic', 'backed', 'up', 'until', 'nw', '27', 'ave', 'last', 'updated', 'at', '12:21:13pm']"
919240431191384065,fl511_state,2017-10-14,new: crash in broward on floridas turnpike north before sunrise blvd all lanes blocked last updated at  …,16:36:12,Florida,"['new:', 'crash', 'in', 'broward', 'on', 'floridas', 'turnpike', 'north', 'before', 'sunrise', 'blvd', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '…']"
919239935353290754,fl511_state,2017-10-14,updated: crash in duval on i-95 south ramp to exit 356 lem turner left lane blocked last updated at 12:33:26pm   …,16:34:13,Florida,"['updated:', 'crash', 'in', 'duval', 'on', 'i-95', 'south', 'ramp', 'to', 'exit', '356', 'lem', 'turner', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '12:33:26pm', '…']"
919239172182900736,fl511_state,2017-10-14,cleared: crash in monroe on us-1 north at mm 49 vaca key right lane blocked last updated at 12:04:35pm,16:31:11,Florida,"['cleared:', 'crash', 'in', 'monroe', 'on', 'us-1', 'north', 'at', 'mm', '49', 'vaca', 'key', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '12:04:35pm']"
919237184015740934,fl511_state,2017-10-14,cleared: crash in miami-dade on 95 express south before sr-916nw 135 stopa-locka blvd left lane blocked last updated at 12:15:56pm,16:23:17,Florida,"['cleared:', 'crash', 'in', 'miami-dade', 'on', '95', 'express', 'south', 'before', 'sr-916nw', '135', 'stopa-locka', 'blvd', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '12:15:56pm']"
919237183269109766,fl511_state,2017-10-14,cleared: multi-vehicle crash in miami-dade on sr-836 west before nw 57 ave and traffic backed up until nw 27 ave 2 right lanes blocked,16:23:17,Florida,"['cleared:', 'multi-vehicle', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'before', 'nw', '57', 'ave', 'and', 'traffic', 'backed', 'up', 'until', 'nw', '27', 'ave', '2', 'right', 'lanes', 'blocked']"
919237182401011712,fl511_state,2017-10-14,new: crash in duval on i-95 south ramp to exit 356 lem turner left lane blocked last updated at 12:22:25pm #fl511   …,16:23:17,Florida,"['new:', 'crash', 'in', 'duval', 'on', 'i-95', 'south', 'ramp', 'to', 'exit', '356', 'lem', 'turner', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '12:22:25pm', '#fl511', '…']"
919236906751315969,fl511_state,2017-10-14,new: traffic congestion in miami-dade on sr-836 west before nw 57 ave and traffic backed up until nw 27 ave last  …,16:22:11,Florida,"['new:', 'traffic', 'congestion', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'before', 'nw', '57', 'ave', 'and', 'traffic', 'backed', 'up', 'until', 'nw', '27', 'ave', 'last', '…']"
919235404490006528,fl511_state,2017-10-14,new: crash in miami-dade on 95 express south before sr-916nw 135 stopa-locka blvd left lane blocked last  …,16:16:13,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', '95', 'express', 'south', 'before', 'sr-916nw', '135', 'stopa-locka', 'blvd', 'left', 'lane', 'blocked', 'last', '…']"
919234903937515520,fl511_state,2017-10-14,cleared: crash in miami-dade on sr-826 south at sr-932nw 103 st 2 right lanes blocked last updated at 11:56:58am,16:14:14,Florida,"['cleared:', 'crash', 'in', 'miami-dade', 'on', 'sr-826', 'south', 'at', 'sr-932nw', '103', 'st', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '11:56:58am']"
919234902230536192,fl511_state,2017-10-14,cleared: crash in miami-dade on sr-836 west before nw 57 ave 2 right lanes blocked last updated at 11:48:25am,16:14:13,Florida,"['cleared:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'before', 'nw', '57', 'ave', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '11:48:25am']"
919234402680438784,fl511_state,2017-10-14,updated: crash in alachua on i-75 north beyond cr-234 center lane blocked last updated at 12:11:48pm   …,16:12:14,Florida,"['updated:', 'crash', 'in', 'alachua', 'on', 'i-75', 'north', 'beyond', 'cr-234', 'center', 'lane', 'blocked', 'last', 'updated', 'at', '12:11:48pm', '…']"
919232630054408192,fl511_state,2017-10-14,updated: crash in monroe on us-1 north at mm 49 vaca key right lane blocked last updated at 12:04:35pm   …,16:05:12,Florida,"['updated:', 'crash', 'in', 'monroe', 'on', 'us-1', 'north', 'at', 'mm', '49', 'vaca', 'key', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '12:04:35pm', '…']"
919230876310962176,fl511_state,2017-10-14,new: crash in alachua on i-75 north beyond cr-234 center lane blocked last updated at 11:58:03am #fl511   …,15:58:14,Florida,"['new:', 'crash', 'in', 'alachua', 'on', 'i-75', 'north', 'beyond', 'cr-234', 'center', 'lane', 'blocked', 'last', 'updated', 'at', '11:58:03am', '#fl511', '…']"
919230625596477441,fl511_state,2017-10-14,new: crash in miami-dade on sr-826 south at sr-932nw 103 st 2 right lanes blocked last updated at 11:56:58am  …,15:57:14,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', 'sr-826', 'south', 'at', 'sr-932nw', '103', 'st', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '11:56:58am', '…']"
919230127921401856,fl511_state,2017-10-14,updated: multi-vehicle crash in miami-dade on sr-836 west before nw 57 ave and traffic backed up until nw 27 ave  …,15:55:15,Florida,"['updated:', 'multi-vehicle', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'before', 'nw', '57', 'ave', 'and', 'traffic', 'backed', 'up', 'until', 'nw', '27', 'ave', '…']"
919228598275465216,fl511_state,2017-10-14,updated: crash in miami-dade on sr-836 west before nw 57 ave 2 right lanes blocked last updated at 11:48:25am   …,15:49:10,Florida,"['updated:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'before', 'nw', '57', 'ave', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '11:48:25am', '…']"
919228094422159360,fl511_state,2017-10-14,new: crash in miami-dade on sr-836 west before nw 57 ave 2 right lanes blocked last updated at 11:46:23am #fl511   …,15:47:10,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'before', 'nw', '57', 'ave', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '11:46:23am', '#fl511', '…']"
919227612463026176,fl511_state,2017-10-14,updated: crash in monroe on us-1 north at mm 49 vaca key right lane blocked last updated at 11:44:30am   …,15:45:15,Florida,"['updated:', 'crash', 'in', 'monroe', 'on', 'us-1', 'north', 'at', 'mm', '49', 'vaca', 'key', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '11:44:30am', '…']"
919227105325518848,fl511_state,2017-10-14,cleared: crash in duval on i-295 e north before baymeadows left lane blocked last updated at 10:50:44am,15:43:14,Florida,"['cleared:', 'crash', 'in', 'duval', 'on', 'i-295', 'e', 'north', 'before', 'baymeadows', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '10:50:44am']"
919226844569882624,fl511_state,2017-10-14,new: crash in miami-dade on sr-836 west before nw 57 ave 2 right lanes blocked content provided by waze last  …,15:42:12,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', 'sr-836', 'west', 'before', 'nw', '57', 'ave', '2', 'right', 'lanes', 'blocked', 'content', 'provided', 'by', 'waze', 'last', '…']"
919218285379452929,fl511_state,2017-10-14,updated: crash in monroe on us-1 north at mm 49 vaca key right lane blocked last updated at 11:07:16am   …,15:08:12,Florida,"['updated:', 'crash', 'in', 'monroe', 'on', 'us-1', 'north', 'at', 'mm', '49', 'vaca', 'key', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '11:07:16am', '…']"
919218033335382016,fl511_state,2017-10-14,new: crash in monroe on us-1 north at mm 49 vaca key right lane blocked last updated at 11:07:09am #fl511   …,15:07:12,Florida,"['new:', 'crash', 'in', 'monroe', 'on', 'us-1', 'north', 'at', 'mm', '49', 'vaca', 'key', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '11:07:09am', '#fl511', '…']"
919214265772503040,fl511_state,2017-10-14,updated: planned construction in miami-dade on sr-836 east ramp to le jeune rd north and traffic backed up until  …,14:52:13,Florida,"['updated:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-836', 'east', 'ramp', 'to', 'le', 'jeune', 'rd', 'north', 'and', 'traffic', 'backed', 'up', 'until', '…']"
919214007357263874,fl511_state,2017-10-14,new: crash in duval on i-295 e north before baymeadows left lane blocked last updated at 10:50:44am #fl511   …,14:51:12,Florida,"['new:', 'crash', 'in', 'duval', 'on', 'i-295', 'e', 'north', 'before', 'baymeadows', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '10:50:44am', '#fl511', '…']"
919213273752506368,fl511_state,2017-10-14,cleared: crash in duval on i-95 south at fuller warren left lane blocked content provided by waze last updated at 10:43:33am,14:48:17,Florida,"['cleared:', 'crash', 'in', 'duval', 'on', 'i-95', 'south', 'at', 'fuller', 'warren', 'left', 'lane', 'blocked', 'content', 'provided', 'by', 'waze', 'last', 'updated', 'at', '10:43:33am']"
919212256004575232,fl511_state,2017-10-14,updated: crash in duval on i-95 south at fuller warren left lane blocked content provided by waze last updated  …,14:44:14,Florida,"['updated:', 'crash', 'in', 'duval', 'on', 'i-95', 'south', 'at', 'fuller', 'warren', 'left', 'lane', 'blocked', 'content', 'provided', 'by', 'waze', 'last', 'updated', '…']"
919212254633095169,fl511_state,2017-10-14,cleared: crash in duval on i-95 north at fuller warren left lane blocked content provided by waze last updated at 10:27:18am,14:44:14,Florida,"['cleared:', 'crash', 'in', 'duval', 'on', 'i-95', 'north', 'at', 'fuller', 'warren', 'left', 'lane', 'blocked', 'content', 'provided', 'by', 'waze', 'last', 'updated', 'at', '10:27:18am']"
919208220035551233,fl511_state,2017-10-14,new: crash in duval on i-95 north at fuller warren left lane blocked content provided by waze last updated at  …,14:28:12,Florida,"['new:', 'crash', 'in', 'duval', 'on', 'i-95', 'north', 'at', 'fuller', 'warren', 'left', 'lane', 'blocked', 'content', 'provided', 'by', 'waze', 'last', 'updated', 'at', '…']"
919204448634834945,fl511_state,2017-10-14,cleared: planned construction in miami-dade on 95 express south before floridas turnpikesr-826 all lanes blocked last updated at,14:13:13,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', '95', 'express', 'south', 'before', 'floridas', 'turnpikesr-826', 'all', 'lanes', 'blocked', 'last', 'updated', 'at']"
919203438101192704,fl511_state,2017-10-14,updated: crash in alachua on i-75 north at mm 380 right lane blocked last updated at 10:08:19am   …,14:09:12,Florida,"['updated:', 'crash', 'in', 'alachua', 'on', 'i-75', 'north', 'at', 'mm', '380', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '10:08:19am', '…']"
919202938546991104,fl511_state,2017-10-14,updated: crash in alachua on i-75 north at mm 380 right lane blocked last updated at 10:06:18am   …,14:07:13,Florida,"['updated:', 'crash', 'in', 'alachua', 'on', 'i-75', 'north', 'at', 'mm', '380', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '10:06:18am', '…']"
919202686540623873,fl511_state,2017-10-14,updated: crash in alachua on i-75 north at mm 380 right lane blocked last updated at 10:06:04am   …,14:06:13,Florida,"['updated:', 'crash', 'in', 'alachua', 'on', 'i-75', 'north', 'at', 'mm', '380', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '10:06:04am', '…']"
919199419525947392,fl511_state,2017-10-14,cleared: planned construction in brevard on i-95 north at mm 165 left lane blocked last updated at 01:19:07pm,13:53:14,Florida,"['cleared:', 'planned', 'construction', 'in', 'brevard', 'on', 'i-95', 'north', 'at', 'mm', '165', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '01:19:07pm']"
919197394935406593,fl511_state,2017-10-14,cleared: special event in escambia on sr-30 south at bayfront pkwy right lane blocked last updated at 08:03:40am,13:45:11,Florida,"['cleared:', 'special', 'event', 'in', 'escambia', 'on', 'sr-30', 'south', 'at', 'bayfront', 'pkwy', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '08:03:40am']"
919197145919623168,fl511_state,2017-10-14,updated: planned construction in brevard on sea ray dr east at 25th ave all lanes blocked last updated at  …,13:44:12,Florida,"['updated:', 'planned', 'construction', 'in', 'brevard', 'on', 'sea', 'ray', 'dr', 'east', 'at', '25th', 'ave', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '…']"
919197144820736002,fl511_state,2017-10-14,updated: planned construction in brevard on sea ray dr west at 25th ave all lanes blocked last updated at  …,13:44:11,Florida,"['updated:', 'planned', 'construction', 'in', 'brevard', 'on', 'sea', 'ray', 'dr', 'west', 'at', '25th', 'ave', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '…']"
919196643425169408,fl511_state,2017-10-14,cleared: disabled vehicle in miami-dade on 95 express north at sr-932nw 103 st left lane blocked last updated at 09:33:15am,13:42:12,Florida,"['cleared:', 'disabled', 'vehicle', 'in', 'miami-dade', 'on', '95', 'express', 'north', 'at', 'sr-932nw', '103', 'st', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '09:33:15am']"
919195892409913344,fl511_state,2017-10-14,cleared: crash in orange on i-4 west at exit 87 fairbanks ave and traffic backed up until sr-423 3 left lanes blocked last updated at,13:39:13,Florida,"['cleared:', 'crash', 'in', 'orange', 'on', 'i-4', 'west', 'at', 'exit', '87', 'fairbanks', 'ave', 'and', 'traffic', 'backed', 'up', 'until', 'sr-423', '3', 'left', 'lanes', 'blocked', 'last', 'updated', 'at']"
919194628414468096,fl511_state,2017-10-14,new: disabled vehicle in miami-dade on 95 express north at sr-932nw 103 st left lane blocked last updated at  …,13:34:11,Florida,"['new:', 'disabled', 'vehicle', 'in', 'miami-dade', 'on', '95', 'express', 'north', 'at', 'sr-932nw', '103', 'st', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '…']"
919194133721419776,fl511_state,2017-10-14,cleared: crash in brevard on i-95 north at exit 195 sr-519 right lane blocked last updated at 09:14:57am,13:32:13,Florida,"['cleared:', 'crash', 'in', 'brevard', 'on', 'i-95', 'north', 'at', 'exit', '195', 'sr-519', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '09:14:57am']"
919194132765138944,fl511_state,2017-10-14,updated: crash in orange on sr-417 south at mm 33 2 left lanes blocked last updated at 09:31:45am   …,13:32:13,Florida,"['updated:', 'crash', 'in', 'orange', 'on', 'sr-417', 'south', 'at', 'mm', '33', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '09:31:45am', '…']"
919189849550319616,fl511_state,2017-10-14,updated: crash in brevard on i-95 north at exit 195 sr-519 right lane blocked last updated at 09:14:57am   …,13:15:12,Florida,"['updated:', 'crash', 'in', 'brevard', 'on', 'i-95', 'north', 'at', 'exit', '195', 'sr-519', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '09:14:57am', '…']"
919188836860727297,fl511_state,2017-10-14,new: crash in orange on sr-408 west at church st left lane blocked last updated at 09:10:24am #fl511   …,13:11:11,Florida,"['new:', 'crash', 'in', 'orange', 'on', 'sr-408', 'west', 'at', 'church', 'st', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '09:10:24am', '#fl511', '…']"
919188343237124097,fl511_state,2017-10-14,updated: crash in orange on i-4 west at exit 87 fairbanks ave and traffic backed up until sr-423 3 left lanes  …,13:09:13,Florida,"['updated:', 'crash', 'in', 'orange', 'on', 'i-4', 'west', 'at', 'exit', '87', 'fairbanks', 'ave', 'and', 'traffic', 'backed', 'up', 'until', 'sr-423', '3', 'left', 'lanes', '…']"
919186829915586560,fl511_state,2017-10-14,cleared: object on roadway in gadsden on i-10 west at exit 174 right lane blocked last updated at 08:45:55am,13:03:12,Florida,"['cleared:', 'object', 'on', 'roadway', 'in', 'gadsden', 'on', 'i-10', 'west', 'at', 'exit', '174', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '08:45:55am']"
919184308342009856,fl511_state,2017-10-14,updated: crash in orange on sr-417 south at mm 33 2 left lanes blocked last updated at 08:52:48am   …,12:53:11,Florida,"['updated:', 'crash', 'in', 'orange', 'on', 'sr-417', 'south', 'at', 'mm', '33', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '08:52:48am', '…']"
919182568720949249,fl511_state,2017-10-14,new: object on roadway in gadsden on i-10 west at exit 174 right lane blocked last updated at 08:45:55am #fl511   …,12:46:16,Florida,"['new:', 'object', 'on', 'roadway', 'in', 'gadsden', 'on', 'i-10', 'west', 'at', 'exit', '174', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '08:45:55am', '#fl511', '…']"
919182110065348608,fl511_state,2017-10-14,cleared: object on roadway in miami-dade on sr-826 north beyond sw 24 stcoral way 2 right lanes blocked last updated at 08:41:38am,12:44:27,Florida,"['cleared:', 'object', 'on', 'roadway', 'in', 'miami-dade', 'on', 'sr-826', 'north', 'beyond', 'sw', '24', 'stcoral', 'way', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '08:41:38am']"
919182002775117825,fl511_state,2017-10-14,a silver alert has been activated for pearline deliford out of broward county look for a red 2017 toyota rav-4 ,12:44:01,Florida,"['a', 'silver', 'alert', 'has', 'been', 'activated', 'for', 'pearline', 'deliford', 'out', 'of', 'broward', 'county', 'look', 'for', 'a', 'red', '2017', 'toyota', 'rav-4']"
919181549911801857,fl511_state,2017-10-14,new: object on roadway in miami-dade on sr-826 north beyond sw 24 stcoral way 2 right lanes blocked last  …,12:42:13,Florida,"['new:', 'object', 'on', 'roadway', 'in', 'miami-dade', 'on', 'sr-826', 'north', 'beyond', 'sw', '24', 'stcoral', 'way', '2', 'right', 'lanes', 'blocked', 'last', '…']"
919179534993444864,fl511_state,2017-10-14,updated: crash in sarasota on i-75 north before university pkwy and traffic backed up until fruitville rd right  …,12:34:13,Florida,"['updated:', 'crash', 'in', 'sarasota', 'on', 'i-75', 'north', 'before', 'university', 'pkwy', 'and', 'traffic', 'backed', 'up', 'until', 'fruitville', 'rd', 'right', '…']"
919178531413921795,fl511_state,2017-10-14,updated: crash in sarasota on i-75 north before university pkwy and traffic backed up until beyond fruitville rd  …,12:30:14,Florida,"['updated:', 'crash', 'in', 'sarasota', 'on', 'i-75', 'north', 'before', 'university', 'pkwy', 'and', 'traffic', 'backed', 'up', 'until', 'beyond', 'fruitville', 'rd', '…']"
